review_id	review_url	review_domain	claim_ids	is_fake
review_05932	https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/	uol.com.br	[1097889662595723265]	1
review_03644	https://piaui.folha.uol.com.br/lupa/2020/07/31/verificamos-governador-rs-hidroxicloroquina/	uol.com.br	[1286752274740649984]	1
review_05123	https://piaui.folha.uol.com.br/lupa/2020/04/06/verificamos-localiza-coronavirus/	uol.com.br	[1246770653698699265]	1
review_15416	https://checamos.afp.com/nao-bolsonaro-nao-votou-contra-o-impeachment-de-temer-mas-sim-afirmou-que-aposentadoria-aos-65-anos	afp.com	[1108753416346628097]	1
review_17127	https://piaui.folha.uol.com.br/lupa/2019/02/14/verificamos-sargento-teori/	uol.com.br	[822917179947487233]	1
review_15970	https://www.aosfatos.org/noticias/e-falso-que-governador-do-maranhao-trocou-bandeira-nacional-pela-comunista/	aosfatos.org	[1138536963634532356]	1
review_17962	https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/	aosfatos.org	[1053735357680889856]	1
review_03644	https://piaui.folha.uol.com.br/lupa/2020/07/31/verificamos-governador-rs-hidroxicloroquina/	uol.com.br	[1287746849860976640]	1
review_05753	https://observador.pt/factchecks/fact-check-unicef-aconselha-a-nao-comer-gelados-por-causa-do-coronavirus/	observador.pt	[1237073411546980353]	1
review_05669	https://piaui.folha.uol.com.br/lupa/2020/04/14/verificamos-video-ovos-joao-doria-acm-neto/	uol.com.br	[894719103155527682]	1
review_11133	https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/	aosfatos.org	[964495315440193536]	1
review_14069	https://politica.estadao.com.br/blogs/estadao-verifica/uniforme-perfurado-por-balas-e-falsamente-atribuido-a-menina-agatha/	estadao.com.br	[1175153447278190597]	1
review_11133	https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/	aosfatos.org	[965600428934254593]	1
review_03603	https://www.boatos.org/entretenimento/roupa-nova-homenagem-regina-duarte-musica-dona.html	boatos.org	[1223755892006555649]	1
review_06751	https://checamos.afp.com/nao-este-video-nao-mostra-reacao-de-familiares-de-vitimas-de-brumadinho-resgatadas-com-tecnologia	afp.com	[1089276820850176002]	1
review_04238	https://piaui.folha.uol.com.br/lupa/2019/07/03/verificamos-tuite-moro-macaco/	uol.com.br	[1113797489562460160]	1
review_20024	https://poligrafo.sapo.pt/fact-check/fernando-medina-publicou-video-no-qual-se-acusa-a-china-de-ter-espalhado-o-coronavirus-por-todo-o-mundo	sapo.pt	[1240700573143330817]	1
review_05408	https://aosfatos.org/noticias/o-que-os-politicos-disseram-sobre-reforma-da-previdencia-e-o-que-nao-e-verdade/	aosfatos.org	[1098272699665838080]	1
review_06885	https://www.boatos.org/politica/ricardo-amorim-grava-audio-pedindo-fim-da-quarentena-apoiando-bolsonaro.html	boatos.org	[1243539564465135617]	1
review_04244	https://piaui.folha.uol.com.br/lupa/2018/08/23/lula-onu-comite/	uol.com.br	[1030801797064151041]	1
review_01090	https://www.aosfatos.org/noticias/e-falso-tweet-em-que-sergio-moro-elogia-rodrigo-maia/	aosfatos.org	[1253799660751409153]	1
review_10650	https://checamos.afp.com/nao-ministra-damares-alves-nao-cancelou-pagamento-de-2-mil-anistiados	afp.com	[1097646548756897792]	1
review_13359	https://piaui.folha.uol.com.br/lupa/2020/01/13/verificamos-jean-wyllys-casamento-muculmanos-meninas-menores-10-anos/	uol.com.br	[901435648481079296]	1
review_12813	https://piaui.folha.uol.com.br/lupa/2020/04/24/verificamos-tuite-carlos-bolsonaro-mentira/	uol.com.br	[1252046671812444160]	1
review_10757	https://www.boatos.org/mundo/criatura-estranha-encontrada-no-sul-da-colombia.html	boatos.org	[888035678713458688]	1
review_01645	https://piaui.folha.uol.com.br/lupa/2020/04/01/osmar-terra-coronavirus-holanda/	uol.com.br	[1245079417933742081]	1
review_10370	https://checamos.afp.com/nao-esta-foto-nao-mostra-ossadas-de-vitimas-da-ditadura-brasileira	afp.com	[1101131137261469697]	1
review_18289	https://poligrafo.sapo.pt/fact-check/catarina-martins-culpou-passos-coelho-pela-greve-dos-motoristas-de-materias-perigosas	sapo.pt	[1118466428175310848]	1
review_06258	https://poligrafo.sapo.pt/fact-check/ministro-da-educacao-do-brasil-escreveu-imprecionante-suspencao-e-paralizacao	sapo.pt	[1214958054594109440]	1
review_05408	https://aosfatos.org/noticias/o-que-os-politicos-disseram-sobre-reforma-da-previdencia-e-o-que-nao-e-verdade/	aosfatos.org	[1098618253608407040]	1
review_00836	https://www.boatos.org/entretenimento/ataque-porta-dos-fundos-forjado-fabio-porchat.html	boatos.org	[1209617899175993346]	1
review_03988	https://piaui.folha.uol.com.br/lupa/2017/02/17/saque-do-fgts-inativo-o-que-mais-voce-precisa-saber/	uol.com.br	[831917989872226311]	1
review_00228	https://www.boatos.org/esporte/sadio-mane-ferraris-avioes-70-euros-senegal.html	boatos.org	[1184871417487220736]	1
review_04546	https://piaui.folha.uol.com.br/lupa/2020/05/20/verificamos-imprensa-se-calou-lula-ainda-bem-monstro-coronavirus/	uol.com.br	[1263172805044117504]	1
review_19622	https://www.aosfatos.org/noticias/video-nao-mostra-lindbergh-comprando-drogas-em-favela-no-rio/	aosfatos.org	[1184281720125833217]	1
review_07947	https://piaui.folha.uol.com.br/lupa/2020/03/11/damares-poder-em-foco/	uol.com.br	[1174873389976248320]	1
review_07442	https://politica.estadao.com.br/blogs/estadao-verifica/alexandre-garcia-nao-escreveu-texto-sobre-papel-dos-militares-na-historia-do-pais/	estadao.com.br	[980971875277959169]	1
review_00204	https://www.aosfatos.org/noticias/o-que-dizem-os-fatos-e-os-politicos-que-comentaram-condenacao-de-lula/	aosfatos.org	[885232358063996929]	1
review_08248	https://poligrafo.sapo.pt/fact-check/andre-ventura-absteve-se-em-projeto-de-lei-que-visava-reforco-de-protecao-a-vitimas-de-violencia-domestica	sapo.pt	[1259473385215713281]	1
review_18451	https://piaui.folha.uol.com.br/lupa/2017/01/17/o-antes-e-o-depois-das-propostas-de-campanha-de-joao-doria/	uol.com.br	[812360769866174464]	1
review_19186	https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/	aosfatos.org	[1055192032032026627]	1
review_18467	https://checamos.afp.com/sim-jair-bolsonaro-declarou-que-chegada-de-hugo-chavez-ao-poder-na-venezuela-era-esperanca-para	afp.com	[940370784425529346]	1
review_02166	https://www.aosfatos.org/noticias/e-montagem-foto-que-mostra-maria-do-rosario-com-camiseta-do-mbl/	aosfatos.org	[1145427715828396032]	1
review_11285	https://piaui.folha.uol.com.br/lupa/2018/11/14/cuba-mais-medicos-erros-acertos/	uol.com.br	[1062726599693471745]	1
review_00988	https://www.aosfatos.org/noticias/foto-nao-mostra-coronel-reformado-ibis-pereira-abracado-um-criminoso/	aosfatos.org	[1235981416422391808]	1
review_11855	https://piaui.folha.uol.com.br/lupa/2020/07/20/verificamos-globo-aumentou-grafico/	uol.com.br	[1283922677317750786]	1
review_13302	https://www.aosfatos.org/noticias/e-falso-que-vera-magalhaes-recebe-r-500-mil-mensais-da-tv-cultura/	aosfatos.org	[1241081167518011400]	1
review_00687	https://piaui.folha.uol.com.br/lupa/2019/05/09/verificamos-franciscanos-lula/	uol.com.br	[857980018940678146]	1
review_05826	https://www.boatos.org/politica/mulher-video-bolsonaro-nao-e-professora-wal-acai.html	boatos.org	[1029893742730326016]	1
review_12061	https://politica.estadao.com.br/blogs/estadao-verifica/e-falsa-a-corrente-que-fala-em-etapa-maxima-de-infeccao-pelo-novo-coronavirus-ate-3-de-abril/	estadao.com.br	[1242085145412329473]	1
review_06404	https://piaui.folha.uol.com.br/lupa/2018/10/23/debate-sp-folha-2-turno/	uol.com.br	[1054817927403323392]	1
review_15694	https://poligrafo.sapo.pt/fact-check/catarina-martins-incitou-a-vandalizar-umas-estatuas-e-demolir-o-padrao-dos-descobrimentos	sapo.pt	[1005899645627887617]	1
review_09787	https://poligrafo.sapo.pt/fact-check/ex-senador-brasileiro-foi-apanhado-a-comprar-droga-numa-favela-do-rio-de-janeiro	sapo.pt	[1184053440143597569]	1
review_07142	https://piaui.folha.uol.com.br/lupa/2016/10/27/freixo-faz-64-alteracoes-em-seu-programa-e-retira-revisao-de-isencao-de-iss-de-onibus/	uol.com.br	[307617442719465473]	1
review_01525	https://piaui.folha.uol.com.br/lupa/2019/03/20/verificamos-moro-flavio-bolsonaro-marielle/	uol.com.br	[1087523087535480832]	1
review_05493	https://www.aosfatos.org/noticias/nos-eua-bolsonaro-cita-informacoes-falsas-sobre-imigracao-e-antiamericanismo/	aosfatos.org	[1037812032609964033]	1
review_17739	https://piaui.folha.uol.com.br/lupa/2020/01/17/doria-davos-2019/	uol.com.br	[1088443493582688257]	1
review_02912	https://piaui.folha.uol.com.br/lupa/2018/09/24/verificamos-jean-wyllys-ministro-educacao-haddad/	uol.com.br	[621042705532092416]	1
review_03867	https://politica.estadao.com.br/blogs/estadao-verifica/caminhoes-em-carreata-pro-bolsonaro-pertencem-a-empresa-de-turismo-e-nao-ao-exercito/	estadao.com.br	[1044349708599209985]	1
review_08162	https://checamos.afp.com/nao-retomada-de-obras-em-trecho-da-br-163pa-nao-ocorreu-no-governo-bolsonaro	afp.com	[1100042775733637120]	1
review_03229	https://piaui.folha.uol.com.br/lupa/2018/10/25/fim-campanha-bolsonaro-haddad/	uol.com.br	[1054005325269938178]	1
review_09798	https://observador.pt/factchecks/fact-check-churchill-disse-que-os-fascistas-do-futuro-chamarao-a-si-mesmos-antifascistas/	observador.pt	[1028236403052879872]	1
review_01035	https://politica.estadao.com.br/blogs/estadao-verifica/boatos-distorcem-conteudo-de-video-para-fazer-falsa-associacao-entre-lindbergh-e-trafico/	estadao.com.br	[1184182334247051264]	1
review_15243	https://www.aosfatos.org/noticias/foto-de-incendio-em-2005-circula-entre-imagens-de-vandalismo-em-protesto-de-2017/	aosfatos.org	[867523090414272513]	1
review_19449	https://www.aosfatos.org/noticias/haddad-nao-celebrou-aniversario-com-amigos-durante-pandemia-foto-e-de-2018/	aosfatos.org	[1088800362847526913]	1
review_13632	https://www.boatos.org/saude/alexandre-garcia-texto-coronavirus-quarentena-bolsonaro-sociedade-escolheu-sacrificar-almas.html	boatos.org	[1246592742894993409]	1
review_07802	https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-temer-pelo-dia-do-trabalho/	aosfatos.org	[991059868969660416]	1
review_04305	https://apublica.org/2017/10/truco-alimento-para-pobres-elogiado-por-doria-nao-e-completo-em-nutrientes/	apublica.org	[917186970249564160]	1
review_13041	https://www.aosfatos.org/noticias/verificamos-o-que-disse-sergio-moro-na-ccj-do-senado-e-no-ratinho/	aosfatos.org	[1139256964792422401]	1
review_18705	https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/	aosfatos.org	[1192538216752132096]	1
review_19325	https://www.aosfatos.org/noticias/pt-nao-convocou-posse-simbolica-de-lula-nem-cancelou-evento-por-falta-de-publico/	aosfatos.org	[1080123255942467585]	1
review_03170	https://politica.estadao.com.br/blogs/estadao-verifica/transferencia-de-helicoptero-da-policia-de-sp-e-alvo-de-boato-nas-redes-sociais/	estadao.com.br	[1242570068279603204]	1
review_03988	https://piaui.folha.uol.com.br/lupa/2017/02/17/saque-do-fgts-inativo-o-que-mais-voce-precisa-saber/	uol.com.br	[832176922549481472]	1
review_05932	https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/	uol.com.br	[1098290494709424129]	1
review_00687	https://piaui.folha.uol.com.br/lupa/2019/05/09/verificamos-franciscanos-lula/	uol.com.br	[857967362838069248]	1
review_05944	https://www.boatos.org/saude/mandetta-audio-final-de-abril-topo-pidemia-coronavirus.html	boatos.org	[1241798770179936259]	1
review_11472	https://piaui.folha.uol.com.br/lupa/2020/04/02/verificamos-agu-vai-investigar-globo-presidente/	uol.com.br	[1189533052931846146]	1
review_05753	https://observador.pt/factchecks/fact-check-unicef-aconselha-a-nao-comer-gelados-por-causa-do-coronavirus/	observador.pt	[1237072760473563136]	1
review_04561	https://checamos.afp.com/na-realidade-o-cartaz-que-deputada-estava-segurando-diz-que-todos-devem-ter-dignidade-humana	afp.com	[1023965055208116224]	1
review_14334	https://piaui.folha.uol.com.br/lupa/2018/08/23/educacao-presidenciaveis-ong/	uol.com.br	[1029719895536283649]	1
review_00353	https://www.aosfatos.org/noticias/foto-em-que-mandetta-e-helder-barbalho-se-cumprimentam-sem-mascaras-e-de-2019/	aosfatos.org	[1255895001533472768]	1
review_13913	https://www.aosfatos.org/noticias/site-engana-ao-dizer-que-nao-ha-restricoes-jornalistas-na-posse-de-bolsonaro/	aosfatos.org	[1080049520854085632]	1
review_08410	https://piaui.folha.uol.com.br/lupa/2019/04/13/jean-wyllys-bial/	uol.com.br	[1088849158348386305]	1
review_11296	https://piaui.folha.uol.com.br/lupa/2018/08/20/fgv-dapp-seguranca-eleicoes/	uol.com.br	[1026619916944855041]	1
review_05750	https://poligrafo.sapo.pt/fact-check/agente-condenado-no-caso-de-alfragide-foi-escolhido-para-figurar-com-um-gatinho-em-folheto-da-psp	sapo.pt	[636244633748676608]	1
review_12830	https://checamos.afp.com/nao-jair-bolsonaro-e-juan-guaido-nao-trocaram-farpas-no-twitter-sobre-autoproclamacao	afp.com	[1100184771039322114]	1
review_15529	https://piaui.folha.uol.com.br/lupa/2020/05/20/verificamos-teich-bolsonaro-mediocridade/	uol.com.br	[1262134029178077186]	1
review_02039	https://piaui.folha.uol.com.br/lupa/2019/02/06/velez-rodriguez-educacao/	uol.com.br	[1092869896940212225]	1
review_04561	https://checamos.afp.com/na-realidade-o-cartaz-que-deputada-estava-segurando-diz-que-todos-devem-ter-dignidade-humana	afp.com	[922541145091166211]	1
review_11296	https://piaui.folha.uol.com.br/lupa/2018/08/20/fgv-dapp-seguranca-eleicoes/	uol.com.br	[1026783442825105408]	1
review_10910	https://aosfatos.org/noticias/site-dissemina-declaracao-falsa-de-alexandre-garcia-sobre-bebianno/	aosfatos.org	[1097305023481028608]	1
review_00839	https://piaui.folha.uol.com.br/lupa/2019/07/08/verificamos-jean-wyllys-intercept/	uol.com.br	[1145380373502803968]	1
review_05369	https://politica.estadao.com.br/blogs/estadao-verifica/piada-sobre-coronavirus-em-prostibulo-se-espalha-e-engana-desavisados/	estadao.com.br	[1233823188137762822]	1
review_05522	https://politica.estadao.com.br/blogs/estadao-verifica/atentado-dilma-michelle-bolsonaro-e-videos-falsos-os-boatos-sobre-brumadinho-desmentidos/	estadao.com.br	[1089527468166402048]	1
review_19330	https://piaui.folha.uol.com.br/lupa/2018/12/04/verificamos-bolsonaro-camisas-futebol/	uol.com.br	[936370725501460480]	1
review_13894	https://politica.estadao.com.br/blogs/estadao-verifica/alianca-entre-fhc-e-mst-e-boato-infundado/	estadao.com.br	[1064517933467148288]	1
review_02287	https://www.boatos.org/entretenimento/bell-marques-fala-coronavirus-rui-costa-politicos-china-carnaval-2020.html	boatos.org	[1258731670347354113]	1
review_15698	https://piaui.folha.uol.com.br/lupa/2019/11/28/verificamos-flamengo-pt/	uol.com.br	[1198622734642798592]	1
review_12061	https://politica.estadao.com.br/blogs/estadao-verifica/e-falsa-a-corrente-que-fala-em-etapa-maxima-de-infeccao-pelo-novo-coronavirus-ate-3-de-abril/	estadao.com.br	[1241331968517844994]	1
review_17739	https://piaui.folha.uol.com.br/lupa/2020/01/17/doria-davos-2019/	uol.com.br	[1088552443133218816]	1
review_08502	https://politica.estadao.com.br/blogs/estadao-verifica/ministro-que-ficou-de-costas-durante-diplomacao-era-admar-gonzaga-e-nao-gilmar-mendes/	estadao.com.br	[1073177669494292485]	1
review_14304	https://politica.estadao.com.br/blogs/estadao-verifica/depoimento-na-policia-federal-nao-liga-jean-wyllys-a-adelio-bispo/	estadao.com.br	[1255195486476283904]	1
review_18705	https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/	aosfatos.org	[1184464193120063489]	1
review_17739	https://piaui.folha.uol.com.br/lupa/2020/01/17/doria-davos-2019/	uol.com.br	[1088559732196102146]	1
review_13211	https://www.aosfatos.org/noticias/gleisi-nao-propos-faixas-com-frase-residencia-livre-de-armas-tweet-e-falso/	aosfatos.org	[1085194350416384000]	1
review_15334	https://www.aosfatos.org/noticias/shoppings-nao-recrutaram-papais-noeis-de-verde-e-amarelo-para-protestar-contra-o-pt/	aosfatos.org	[1061771552931438592]	1
review_16807	https://piaui.folha.uol.com.br/lupa/2019/04/09/tempo-real-chuva-rj-temporal/	uol.com.br	[1115658353529839617]	1
review_18664	https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-reporter-da-cnn-tenha-sido-afastado-pela-emissora-apos-critica-a-ministro-do-stf/	estadao.com.br	[1240259668284497920]	1
review_08478	https://observador.pt/factchecks/manuela-davila-a-ex-vice-de-fernando-haddad-fugiu-para-portugal/	observador.pt	[1155433013267914752]	1
review_01267	https://www.aosfatos.org/noticias/patricia-lelis-nao-denunciou-glauber-braga-por-agressao-e-ameaca/	aosfatos.org	[938083836252114946]	1
review_05932	https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/	uol.com.br	[1098294359039057920]	1
review_00577	https://politica.estadao.com.br/blogs/estadao-verifica/especialistas-em-criptomoedas-apontam-inconsistencias-em-historia-do-pavao-misterioso/	estadao.com.br	[1140698899704897541]	1
review_09460	https://politica.estadao.com.br/blogs/estadao-verifica/george-soros-nao-financiou-movimento-elenao-contra-bolsonaro/	estadao.com.br	[1046424689168576512]	1
review_05492	https://checamos.afp.com/nao-jornalista-miriam-leitao-nao-foi-presa-por-assaltar-um-banco-e-portar-um-revolver	afp.com	[1132343993231192064]	1
review_05768	https://checamos.afp.com/sim-exercito-foi-aclamado-nas-ruas-de-niteroi-na-noite-depois-do-resultado-das-eleicoes	afp.com	[1056691331358212096]	1
review_13302	https://www.aosfatos.org/noticias/e-falso-que-vera-magalhaes-recebe-r-500-mil-mensais-da-tv-cultura/	aosfatos.org	[1227359224012865539]	1
review_00218	https://politica.estadao.com.br/blogs/estadao-verifica/video-que-mostra-onibus-de-salvador-com-adesivos-do-pt-e-verdadeiro/	estadao.com.br	[1055090485281374209]	1
review_03976	https://politica.estadao.com.br/blogs/estadao-verifica/foto-de-kim-kataguiri-com-bone-da-cut-e-de-video-satirico/	estadao.com.br	[1255163450654851074]	1
review_01090	https://www.aosfatos.org/noticias/e-falso-tweet-em-que-sergio-moro-elogia-rodrigo-maia/	aosfatos.org	[1253793469627326464]	1
review_03397	https://piaui.folha.uol.com.br/lupa/2020/08/26/verificamos-leticia-spiller-bolsonaristas-coronavirus/	uol.com.br	[1240310918103400448]	1
review_04244	https://piaui.folha.uol.com.br/lupa/2018/08/23/lula-onu-comite/	uol.com.br	[1009246468321042439]	1
review_18643	https://piaui.folha.uol.com.br/lupa/2019/10/01/verificamos-rodrigo-janot-ministros-stf-presos/	uol.com.br	[1177710048547614720]	1
review_18697	https://piaui.folha.uol.com.br/lupa/2018/11/01/verificamos-sergio-moro-alberto-fraga/	uol.com.br	[1057668726370254848]	1
review_03747	https://www.aosfatos.org/noticias/contra-serie-de-evidencias-joice-diz-no-roda-viva-que-nao-difundiu-noticia-falsa-nas-eleicoes/	aosfatos.org	[1184878856848728069]	1
review_18267	https://politica.estadao.com.br/blogs/estadao-verifica/um-ano-apos-a-morte-de-marielle-franco-boatos-sobre-a-vereadora-persistem/	estadao.com.br	[973568966403731456]	1
review_03747	https://www.aosfatos.org/noticias/contra-serie-de-evidencias-joice-diz-no-roda-viva-que-nao-difundiu-noticia-falsa-nas-eleicoes/	aosfatos.org	[1051511056949026817]	1
review_03105	https://piaui.folha.uol.com.br/lupa/2020/04/14/verificamos-homem-doria-politicos-chines-preso-carga-roubada/	uol.com.br	[1126068077999853568]	1
review_14064	https://politica.estadao.com.br/blogs/estadao-verifica/lewandowski-nunca-fez-parte-do-grupo-mr-8-boato-acusa-ministro-de-ter-sido-terrorista/	estadao.com.br	[743977838114635776]	1
review_00204	https://www.aosfatos.org/noticias/o-que-dizem-os-fatos-e-os-politicos-que-comentaram-condenacao-de-lula/	aosfatos.org	[885210580000309252]	1
review_16807	https://piaui.folha.uol.com.br/lupa/2019/04/09/tempo-real-chuva-rj-temporal/	uol.com.br	[1115646633729982465]	1
review_06252	https://www.boatos.org/politica/deputado-jose-guimaraes-preso-dinheiro-cueca.html	boatos.org	[1179047454869729281]	1
review_14619	https://observador.pt/factchecks/continente-aumentou-em-mais-de-seis-vezes-o-preco-do-alcool/	observador.pt	[1238902942075367432]	1
review_12547	https://politica.estadao.com.br/blogs/estadao-verifica/investigacao-sobre-desaparecimento-de-menino-em-guaratuba-descartou-envolvimento-de-wassef/	estadao.com.br	[1273802639613079554]	1
review_00228	https://www.boatos.org/esporte/sadio-mane-ferraris-avioes-70-euros-senegal.html	boatos.org	[1184871399401447426]	1
review_05493	https://www.aosfatos.org/noticias/nos-eua-bolsonaro-cita-informacoes-falsas-sobre-imigracao-e-antiamericanismo/	aosfatos.org	[1037843057872437249]	1
review_06281	https://piaui.folha.uol.com.br/lupa/2019/04/22/verificamos-menina-cumprimenta-bolsonaro/	uol.com.br	[1119061023078666241]	1
review_12765	https://piaui.folha.uol.com.br/lupa/2019/06/19/transito-temas-bolsonaro/	uol.com.br	[1135978302961795072]	1
review_15197	https://piaui.folha.uol.com.br/lupa/2019/01/28/verificamos-video-globo-brumadinho/	uol.com.br	[1000777974596231168]	1
review_03747	https://www.aosfatos.org/noticias/contra-serie-de-evidencias-joice-diz-no-roda-viva-que-nao-difundiu-noticia-falsa-nas-eleicoes/	aosfatos.org	[1048956092473139207]	1
review_03229	https://piaui.folha.uol.com.br/lupa/2018/10/25/fim-campanha-bolsonaro-haddad/	uol.com.br	[1053295970643890176]	1
review_01764	https://piaui.folha.uol.com.br/lupa/2019/06/14/verificamos-oab-esquerda-reuniao/	uol.com.br	[1138586977660522497]	1
review_03229	https://piaui.folha.uol.com.br/lupa/2018/10/25/fim-campanha-bolsonaro-haddad/	uol.com.br	[1054144067691528192]	1
review_01481	https://checamos.afp.com/estes-bastoes-de-beisebol-sao-itens-de-colecionador-da-serie-walking-dead	afp.com	[1269716366325616640]	1
review_01481	https://checamos.afp.com/estes-bastoes-de-beisebol-sao-itens-de-colecionador-da-serie-walking-dead	afp.com	[1269645550284136450]	1
review_09918	https://piaui.folha.uol.com.br/lupa/2020/06/08/verificamos-haddad-festa-covid/	uol.com.br	[1156661710247403523]	1
review_04738	https://www.boatos.org/politica/alexandre-garcia-escreve-texto-demissao-moro-psdb.html	boatos.org	[1254220787969658881]	1
review_00228	https://www.boatos.org/esporte/sadio-mane-ferraris-avioes-70-euros-senegal.html	boatos.org	[1184871412483477504]	1
review_07082	https://piaui.folha.uol.com.br/lupa/2018/10/02/bolsonaro-entrevistas-hospital/	uol.com.br	[1046790639457890305]	1
review_16807	https://piaui.folha.uol.com.br/lupa/2019/04/09/tempo-real-chuva-rj-temporal/	uol.com.br	[1115587321599078404]	1
review_17994	https://piaui.folha.uol.com.br/lupa/2018/09/12/indiodacosta-rjtv/	uol.com.br	[786293562673684480]	1
review_11296	https://piaui.folha.uol.com.br/lupa/2018/08/20/fgv-dapp-seguranca-eleicoes/	uol.com.br	[1027260698194313217]	1
review_04335	https://politica.estadao.com.br/blogs/estadao-verifica/video-de-grupo-bolsonarista-engana-ao-falar-em-mobilizacao-nacional-para-a-reabertura-do-comercio/	estadao.com.br	[1247601497170415622]	1
review_16807	https://piaui.folha.uol.com.br/lupa/2019/04/09/tempo-real-chuva-rj-temporal/	uol.com.br	[1115639985737207811]	1
review_13458	https://www.boatos.org/saude/pf-encontra-dinheiro-escondido-forro-teto-casa-secretario-saude-paraiba-para-video.html	boatos.org	[1270738192636010496]	1
review_16453	https://piaui.folha.uol.com.br/lupa/2019/05/30/verificamos-bala-de-prata-lula/	uol.com.br	[713152191754805249]	1
review_09659	https://piaui.folha.uol.com.br/lupa/2019/01/29/witzel-homicidios-balanco-twitter/	uol.com.br	[1088770623256625152]	1
review_11133	https://www.aosfatos.org/noticias/defensores-da-intervencao-temer-maia-meirelles-e-moreira-franco-ja-rejeitaram-medida/	aosfatos.org	[801023337489170433]	1
review_19914	https://www.boatos.org/politica/general-heleno-ministro-abandona-governo-bolsonaro-canalha-frouxo.html	boatos.org	[1253477047206383622]	1
review_13405	https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/	aosfatos.org	[978759608096514049]	1
review_00717	https://poligrafo.sapo.pt/fact-check/andre-ventura-catarina-martins-nao-aparece-no-plenario-e-verdade	sapo.pt	[1273718291975069696]	1
review_10974	https://www.aosfatos.org/noticias/homem-em-foto-com-bolsonaro-e-o-deputado-sostenes-nao-militar-flagrado-com-cocaina/	aosfatos.org	[604720240128368641]	1
review_01481	https://checamos.afp.com/estes-bastoes-de-beisebol-sao-itens-de-colecionador-da-serie-walking-dead	afp.com	[1269638542117842944]	1
review_08410	https://piaui.folha.uol.com.br/lupa/2019/04/13/jean-wyllys-bial/	uol.com.br	[1093857337620811778]	1
review_09980	https://www.aosfatos.org/noticias/pt-nao-publicou-foto-do-galo-da-madrugada-como-se-fosse-de-ato-pro-haddad/	aosfatos.org	[1043577022595915777]	1
review_15663	https://www.aosfatos.org/noticias/em-90-minutos-bolsonaro-refuta-ao-menos-cinco-de-suas-declaracoes-sobre-protestos-e-coronavirus/	aosfatos.org	[1238246714261241859]	1
review_13843	https://www.aosfatos.org/noticias/em-davos-bolsonaro-cita-dados-errados-sobre-meio-ambiente-e-governo/	aosfatos.org	[1076890640657666048]	1
review_03229	https://piaui.folha.uol.com.br/lupa/2018/10/25/fim-campanha-bolsonaro-haddad/	uol.com.br	[1054504006310027264]	1
review_09533	https://checamos.afp.com/tuite-em-que-bolsonaro-supostamente-diz-que-governa-para-os-ricos-foi-publicado-por-conta-satirica	afp.com	[1199660102053220352]	1
review_15239	https://piaui.folha.uol.com.br/lupa/2020/03/11/verificamos-fatima-bernardes-suzy/	uol.com.br	[1236778361130758145]	1
review_17962	https://www.aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/	aosfatos.org	[1052300100435935232]	1
review_11296	https://piaui.folha.uol.com.br/lupa/2018/08/20/fgv-dapp-seguranca-eleicoes/	uol.com.br	[1019919846434275328]	1
review_16199	https://piaui.folha.uol.com.br/lupa/2019/05/30/governador-rj-witzel-policiais/	uol.com.br	[1107721328122052610]	1
review_01035	https://politica.estadao.com.br/blogs/estadao-verifica/boatos-distorcem-conteudo-de-video-para-fazer-falsa-associacao-entre-lindbergh-e-trafico/	estadao.com.br	[1184228301419798531]	1
review_19186	https://www.aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/	aosfatos.org	[1055045188144521216]	1
review_06619	https://politica.estadao.com.br/blogs/estadao-verifica/video-de-joice-hasselmann-sobre-pacote-com-cabeca-de-porco-e-do-ano-passado-mas-circula-nas-redes-como-se-fosse-atual/	estadao.com.br	[1068574806789025792]	1
review_16997	https://www.aosfatos.org/noticias/o-que-o-planalto-nao-diz-em-sua-nova-peca-publicitaria/	aosfatos.org	[927543860452122626]	1
review_12324	https://www.aosfatos.org/noticias/mourao-diz-que-legalizar-droga-nao-reduz-crime-mas-dados-sao-inconclusivos/	aosfatos.org	[981315174660485122]	1
